Title,Note,URL,Tags,Comment
,,,,
"Marukyu Koyamaen Makishima Factory: Matcha Factory Tour (reservation
required)",,https://www.google.com/maps/place/Marukyu+Koyamaen+Makishima+Factory:+Matcha+Factory+Tour+(reservation+%0Arequired)/data=!4m2!3m1!1s0x600110341938291b:0xf1b4d610e3706d02,,
うな好,,https://www.google.com/maps/place/%E3%81%86%E3%81%AA%E5%A5%BD/data=!4m2!3m1!1s0x600111593a626c59:0x14e65f32e51d244b,,
Nakamura Tokichi Honten (Main Store),,https://www.google.com/maps/place/Nakamura+Tokichi+Honten+(Main+Store)/data=!4m2!3m1!1s0x600111092eb28db1:0x72edd51680741747,,
TATSUMIYA,,https://www.google.com/maps/place/TATSUMIYA/data=!4m2!3m1!1s0x60011172b4458cf3:0x2982ac2e4d95d884,,
