Title,Note,URL,Tags,Comment
Restoran Woon Kiang 汶強粿條仔,,https://www.google.com/maps/place/Restoran+Woon+Kiang+%E6%B1%B6%E5%BC%B7%E7%B2%BF%E6%A2%9D%E4%BB%94/data=!4m2!3m1!1s0x31da1329874353e5:0x2604a51e4a2ef04a,,
"74, Jalan Wong Ah Fook",,"https://www.google.com/maps/place/74,+Jalan+Wong+Ah+Fook/data=!4m2!3m1!1s0x31da12dd41788d63:0x96e3f85cb9e67b4f",,
Ho Seng Kee Wanton Mee,,https://www.google.com/maps/place/Ho+Seng+Kee+Wanton+Mee/data=!4m2!3m1!1s0x31da12c352f5e64f:0xda822b79eeff64bc,,
Kedai Minuman kok yow yong,,https://www.google.com/maps/place/Kedai+Minuman+kok+yow+yong/data=!4m2!3m1!1s0x31da12e7fb4b9953:0x312e811f8dd25193,,
Teck Sing Paper Wrapped Chicken,,https://www.google.com/maps/place/Teck+Sing+Paper+Wrapped+Chicken/data=!4m2!3m1!1s0x31da6d246a87a591:0x6df335a13b1979b0,,
Grill Bar Steakhouse,,https://www.google.com/maps/place/Grill+Bar+Steakhouse/data=!4m2!3m1!1s0x31da6d2a40a95f25:0xf96da1fb06c9a6e4,,
Roti Canai TokBak,,https://www.google.com/maps/place/Roti+Canai+TokBak/data=!4m2!3m1!1s0x31da12da81f16fcf:0xf8244c3ded9ebe74,,
Cendol House,,https://www.google.com/maps/place/Cendol+House/data=!4m2!3m1!1s0x31da6d0b67fa7233:0xa6acf4b34539587a,,
Restoran Todak (Orang Asli),,https://www.google.com/maps/place/Restoran+Todak+(Orang+Asli)/data=!4m2!3m1!1s0x31da6b4a95d87b15:0xf472a0b2f18b62bd,,
Pelangi Food Centre,,https://www.google.com/maps/place/Pelangi+Food+Centre/data=!4m2!3m1!1s0x31da6d2a2f0cfd31:0x2436b2e060265dfb,,
"1-12, Jalan Tan Hiok Nee",,"https://www.google.com/maps/place/1-12,+Jalan+Tan+Hiok+Nee/data=!4m2!3m1!1s0x31da12e7c146aeb3:0x5002e1c27916eec5",,
Taman Sri Tebrau Hawker Centre,,https://www.google.com/maps/place/Taman+Sri+Tebrau+Hawker+Centre/data=!4m2!3m1!1s0x31da6d25f5398afb:0x24d9c064805e1cbb,,
Ong Shun Seafood Restaurant,,https://www.google.com/maps/place/Ong+Shun+Seafood+Restaurant/data=!4m2!3m1!1s0x31da12bb9067b5d9:0x3de0565515e71767,,
